Variable,Importance,Sign,method,area,month,resp,StDev
water_prop_500m,0.06748317079857158,NA,perm_rmse,AIL,4,T4_meanmin,0.06264875222756279
canopy_cover2m_10m,0.10999949823006726,NA,perm_rmse,AIL,4,T4_meanmin,0.06845371221421896
moist_med,0.0578002241401583,NA,perm_rmse,AIL,4,T4_meanmin,0.021708707329015208
altitude,0.026475560977751902,NA,pdp,AIL,4,T4_meanmin,NA
pisr,0.17914087203814638,NA,pdp,AIL,4,T4_meanmin,NA
wetland_prop_100m,0.837534397616076,NA,pdp,AIL,4,T4_meanmin,NA
snow_days,0.007307792212672922,NA,pdp,AIL,4,T4_meanmin,NA
tpi100,0.11300606616785913,NA,pdp,AIL,4,T4_meanmin,NA
water_prop_500m,0.417554268095502,NA,pdp,AIL,4,T4_meanmin,NA
canopy_cover2m_10m,0.2539945175470578,NA,pdp,AIL,4,T4_meanmin,NA
moist_med,0.22203999853127598,NA,pdp,AIL,4,T4_meanmin,NA
altitude,1.479637942299106,POS,tstat,AIL,5,T1_absmax,NA
pisr,0.8679321348145761,POS,tstat,AIL,5,T1_absmax,NA
wetland_prop_100m,0.7457513133570155,NEG,tstat,AIL,5,T1_absmax,NA
snow_days,10.459522079791654,NEG,tstat,AIL,5,T1_absmax,NA
tpi100,1.017778690674415,POS,tstat,AIL,5,T1_absmax,NA
water_prop_500m,0.558725012008691,NEG,tstat,AIL,5,T1_absmax,NA
canopy_cover2m_10m,0.9117290794864071,NEG,tstat,AIL,5,T1_absmax,NA
moist_med,0.2140795082452515,POS,tstat,AIL,5,T1_absmax,NA
altitude,0.03450629146465212,NA,perm_r2,AIL,5,T1_absmax,0.016288259216679254
pisr,0.0072014942623198075,NA,perm_r2,AIL,5,T1_absmax,0.009647769961284056
wetland_prop_100m,0.003354031973105842,NA,perm_r2,AIL,5,T1_absmax,0.006302366576431978
snow_days,0.6220577464971441,NA,perm_r2,AIL,5,T1_absmax,0.008129952927262984
tpi100,0.009920184654037623,NA,perm_r2,AIL,5,T1_absmax,0.008972600241254163
water_prop_500m,-1.0201370569320466e-4,NA,perm_r2,AIL,5,T1_absmax,0.004862931707371879
canopy_cover2m_10m,0.011839074054906019,NA,perm_r2,AIL,5,T1_absmax,0.008728592715178278
moist_med,7.466888917807557e-5,NA,perm_r2,AIL,5,T1_absmax,0.002339269661097052
altitude,0.042874338464562546,NA,perm_rmse,AIL,5,T1_absmax,0.023950477747582886
pisr,0.013242472650491754,NA,perm_rmse,AIL,5,T1_absmax,0.010074144545494462
wetland_prop_100m,0.0033726636707887224,NA,perm_rmse,AIL,5,T1_absmax,0.00759857388431761
snow_days,0.9355669899450123,NA,perm_rmse,AIL,5,T1_absmax,0.1856775390997025
tpi100,0.013159287993445245,NA,perm_rmse,AIL,5,T1_absmax,0.014002661854060652
water_prop_500m,0.003625991551077534,NA,perm_rmse,AIL,5,T1_absmax,0.007064062552934901
canopy_cover2m_10m,0.01776532504672782,NA,perm_rmse,AIL,5,T1_absmax,0.009452944326032608
moist_med,8.416935599433684e-4,NA,perm_rmse,AIL,5,T1_absmax,0.002174313053595111
altitude,0.23904323284024814,NA,pdp,AIL,5,T1_absmax,NA
pisr,0.13267390609142704,NA,pdp,AIL,5,T1_absmax,NA
wetland_prop_100m,0.17979223046721288,NA,pdp,AIL,5,T1_absmax,NA
snow_days,2.9970607260952415,NA,pdp,AIL,5,T1_absmax,NA
tpi100,0.22228369654566937,NA,pdp,AIL,5,T1_absmax,NA
water_prop_500m,0.11929897453534256,NA,pdp,AIL,5,T1_absmax,NA
canopy_cover2m_10m,0.14173500298983635,NA,pdp,AIL,5,T1_absmax,NA
moist_med,0.031240821774007763,NA,pdp,AIL,5,T1_absmax,NA
altitude,0.9662030682899648,POS,tstat,AIL,5,T2_absmax,NA
pisr,0.5985545525375858,POS,tstat,AIL,5,T2_absmax,NA
wetland_prop_100m,1.1137447877103106,NEG,tstat,AIL,5,T2_absmax,NA
snow_days,8.459943270013136,NEG,tstat,AIL,5,T2_absmax,NA
tpi100,1.5618823791397989,POS,tstat,AIL,5,T2_absmax,NA
water_prop_500m,0.23941487557002067,NEG,tstat,AIL,5,T2_absmax,NA
canopy_cover2m_10m,0.9731214284858113,NEG,tstat,AIL,5,T2_absmax,NA
moist_med,0.3237486881476226,NEG,tstat,AIL,5,T2_absmax,NA
altitude,0.020889321055314936,NA,perm_r2,AIL,5,T2_absmax,0.007368940888267677
pisr,0.002339305061649877,NA,perm_r2,AIL,5,T2_absmax,0.004775758481251224
wetland_prop_100m,0.019109931244993338,NA,perm_r2,AIL,5,T2_absmax,0.013265043853884563
snow_days,0.539200278951335,NA,perm_r2,AIL,5,T2_absmax,0.017915801212851867
tpi100,0.025055641026446696,NA,perm_r2,AIL,5,T2_absmax,0.01179303229162634
water_prop_500m,1.0722135634102514e-4,NA,perm_r2,AIL,5,T2_absmax,0.003279161543759318
canopy_cover2m_10m,0.009372884659029723,NA,perm_r2,AIL,5,T2_absmax,0.01016709768363773
moist_med,0.002272524206302451,NA,perm_r2,AIL,5,T2_absmax,0.0025685846885265804
altitude,0.04918019968699137,NA,perm_rmse,AIL,5,T2_absmax,0.03285650509964476
pisr,0.009236300224806305,NA,perm_rmse,AIL,5,T2_absmax,0.00957445766467804
wetland_prop_100m,0.03593468472189772,NA,perm_rmse,AIL,5,T2_absmax,0.017994735642267275
snow_days,1.4636755646339523,NA,perm_rmse,AIL,5,T2_absmax,0.11457771432070474
tpi100,0.07573916593941392,NA,perm_rmse,AIL,5,T2_absmax,0.03507465995606189
water_prop_500m,0.0034119342895837512,NA,perm_rmse,AIL,5,T2_absmax,0.005841468935709697
canopy_cover2m_10m,0.03848967375564978,NA,perm_rmse,AIL,5,T2_absmax,0.02825282518596808
moist_med,0.008489184438685005,NA,perm_rmse,AIL,5,T2_absmax,0.004896987082919932
altitude,0.31908975083756874,NA,pdp,AIL,5,T2_absmax,NA
pisr,0.18703674419104815,NA,pdp,AIL,5,T2_absmax,NA
wetland_prop_100m,0.5488908943552586,NA,pdp,AIL,5,T2_absmax,NA
snow_days,4.955353038642564,NA,pdp,AIL,5,T2_absmax,NA
tpi100,0.69731021984589,NA,pdp,AIL,5,T2_absmax,NA
water_prop_500m,0.10449925069165583,NA,pdp,AIL,5,T2_absmax,NA
canopy_cover2m_10m,0.3092443650127344,NA,pdp,AIL,5,T2_absmax,NA
moist_med,0.09657813540899313,NA,pdp,AIL,5,T2_absmax,NA
altitude,0.6505308646168846,POS,tstat,AIL,5,T3_absmax,NA
pisr,0.16833314413462186,POS,tstat,AIL,5,T3_absmax,NA
wetland_prop_100m,1.090276693253517,NEG,tstat,AIL,5,T3_absmax,NA
snow_days,7.865895387047755,NEG,tstat,AIL,5,T3_absmax,NA
tpi100,1.693550031162735,POS,tstat,AIL,5,T3_absmax,NA
water_prop_500m,0.5093033566376832,NEG,tstat,AIL,5,T3_absmax,NA
canopy_cover2m_10m,0.26982156686562264,NEG,tstat,AIL,5,T3_absmax,NA
moist_med,0.7470599948247936,NEG,tstat,AIL,5,T3_absmax,NA
altitude,0.006739300838524032,NA,perm_r2,AIL,5,T3_absmax,0.004695348953823916
pisr,-6.462214768537033e-4,NA,perm_r2,AIL,5,T3_absmax,0.0017244113555975992
wetland_prop_100m,0.010874699542523842,NA,perm_r2,AIL,5,T3_absmax,0.006902722528901487
snow_days,0.510579792637971,NA,perm_r2,AIL,5,T3_absmax,0.020737915577158397
tpi100,0.031801199693222724,NA,perm_r2,AIL,5,T3_absmax,0.014610339974932147
water_prop_500m,0.005793208200287692,NA,perm_r2,AIL,5,T3_absmax,0.003988306819577981
canopy_cover2m_10m,0.0012574024698132958,NA,perm_r2,AIL,5,T3_absmax,0.0031472034457445197
moist_med,0.007312273483006471,NA,perm_r2,AIL,5,T3_absmax,0.008917436026742833
altitude,0.014342963469447434,NA,perm_rmse,AIL,5,T3_absmax,0.016306629122280376
pisr,0.0012011076150764133,NA,perm_rmse,AIL,5,T3_absmax,0.004395721328945711
wetland_prop_100m,0.040619606726516766,NA,perm_rmse,AIL,5,T3_absmax,0.03483507560642078
snow_days,1.4075292265714328,NA,perm_rmse,AIL,5,T3_absmax,0.13576743941551284
tpi100,0.07615732234843117,NA,perm_rmse,AIL,5,T3_absmax,0.0448763383104507
water_prop_500m,0.005394664875193622,NA,perm_rmse,AIL,5,T3_absmax,0.010412850036859574
canopy_cover2m_10m,0.006302279414033873,NA,perm_rmse,AIL,5,T3_absmax,0.009286826223865412
moist_med,0.007625860001003381,NA,perm_rmse,AIL,5,T3_absmax,0.020464404749058546
altitude,0.2282747221707784,NA,pdp,AIL,5,T3_absmax,NA
pisr,0.05677568877749545,NA,pdp,AIL,5,T3_absmax,NA
wetland_prop_100m,0.5761820584577585,NA,pdp,AIL,5,T3_absmax,NA
snow_days,4.939929135936065,NA,pdp,AIL,5,T3_absmax,NA
tpi100,0.8921135008032366,NA,pdp,AIL,5,T3_absmax,NA
water_prop_500m,0.23841686114050958,NA,pdp,AIL,5,T3_absmax,NA
canopy_cover2m_10m,0.09194970522715805,NA,pdp,AIL,5,T3_absmax,NA
moist_med,0.23900244705927579,NA,pdp,AIL,5,T3_absmax,NA
altitude,3.967980985898568,NEG,tstat,AIL,5,T4_absmax,NA
pisr,2.529546222832926,POS,tstat,AIL,5,T4_absmax,NA
wetland_prop_100m,2.0243520109231823,NEG,tstat,AIL,5,T4_absmax,NA
snow_days,0.8108966072873721,POS,tstat,AIL,5,T4_absmax,NA
tpi100,1.0046566617960753,POS,tstat,AIL,5,T4_absmax,NA
water_prop_500m,0.27391396548697766,NEG,tstat,AIL,5,T4_absmax,NA
canopy_cover2m_10m,0.3178945097824313,NEG,tstat,AIL,5,T4_absmax,NA
moist_med,0.13783811551458694,POS,tstat,AIL,5,T4_absmax,NA
altitude,0.7257902304380293,NA,perm_r2,AIL,5,T4_absmax,0.027995704134304054
pisr,0.3169759176544095,NA,perm_r2,AIL,5,T4_absmax,0.10511484693332422
wetland_prop_100m,0.18328313485748832,NA,perm_r2,AIL,5,T4_absmax,0.06653781537955833
snow_days,0.03725101924031229,NA,perm_r2,AIL,5,T4_absmax,0.024511966377189363
tpi100,0.05169620553938588,NA,perm_r2,AIL,5,T4_absmax,0.030646640721977078
water_prop_500m,0.005808923714830705,NA,perm_r2,AIL,5,T4_absmax,0.005802343872261028
canopy_cover2m_10m,-0.002234224575542831,NA,perm_r2,AIL,5,T4_absmax,0.009545399559153648
moist_med,6.34209703401789e-4,NA,perm_r2,AIL,5,T4_absmax,0.004456130732991409
altitude,1.4356625728548527,NA,perm_rmse,AIL,5,T4_absmax,0.2198543304708051
pisr,0.5167091100683587,NA,perm_rmse,AIL,5,T4_absmax,0.09306723520731917
wetland_prop_100m,0.26518702344891837,NA,perm_rmse,AIL,5,T4_absmax,0.11478351771783935
snow_days,0.05623691646878472,NA,perm_rmse,AIL,5,T4_absmax,0.04177943090849497
tpi100,0.05865871789708014,NA,perm_rmse,AIL,5,T4_absmax,0.07319062715327734
water_prop_500m,-0.00593415833220744,NA,perm_rmse,AIL,5,T4_absmax,0.016455274318587832
canopy_cover2m_10m,0.008797181253940578,NA,perm_rmse,AIL,5,T4_absmax,0.020755015615118357
moist_med,0.0011185497830767943,NA,perm_rmse,AIL,5,T4_absmax,0.010907400473212328
altitude,1.8817712267015951,NA,pdp,AIL,5,T4_absmax,NA
pisr,0.8465439092440653,NA,pdp,AIL,5,T4_absmax,NA
wetland_prop_100m,0.6939227727795956,NA,pdp,AIL,5,T4_absmax,NA
snow_days,0.4560991243420284,NA,pdp,AIL,5,T4_absmax,NA
tpi100,0.3811270918151944,NA,pdp,AIL,5,T4_absmax,NA
water_prop_500m,0.11714791575160369,NA,pdp,AIL,5,T4_absmax,NA
canopy_cover2m_10m,0.09391491102827546,NA,pdp,AIL,5,T4_absmax,NA
moist_med,0.04207052124947078,NA,pdp,AIL,5,T4_absmax,NA
altitude,3.6396466213949625,NEG,tstat,AIL,5,T1_mean,NA
pisr,7.288009155108345,POS,tstat,AIL,5,T1_mean,NA
wetland_prop_100m,0.08310437932384714,NEG,tstat,AIL,5,T1_mean,NA
snow_days,4.800506304457362,NEG,tstat,AIL,5,T1_mean,NA
tpi100,5.692159534926068,NEG,tstat,AIL,5,T1_mean,NA
water_prop_500m,0.685049300291533,POS,tstat,AIL,5,T1_mean,NA
canopy_cover2m_10m,0.8720243418887861,NEG,tstat,AIL,5,T1_mean,NA
moist_med,2.678830614159947,POS,tstat,AIL,5,T1_mean,NA
altitude,0.20967324447047997,NA,perm_r2,AIL,5,T1_mean,0.03099521099250947
pisr,0.3449013866480053,NA,perm_r2,AIL,5,T1_mean,0.038905821299135696
wetland_prop_100m,4.574596473325476e-4,NA,perm_r2,AIL,5,T1_mean,6.447209731822389e-4
snow_days,0.19621815912050813,NA,perm_r2,AIL,5,T1_mean,0.026913523654202902
tpi100,0.2442827198568388,NA,perm_r2,AIL,5,T1_mean,0.03647324840081225
water_prop_500m,7.243483427762154e-4,NA,perm_r2,AIL,5,T1_mean,0.004886319598570661
canopy_cover2m_10m,0.005991589543954168,NA,perm_r2,AIL,5,T1_mean,0.005617461118989763
moist_med,0.06792341858245776,NA,perm_r2,AIL,5,T1_mean,0.020722589859930342
altitude,0.12075120270520963,NA,perm_rmse,AIL,5,T1_mean,0.0234213981585596
pisr,0.28168267971985395,NA,perm_rmse,AIL,5,T1_mean,0.021087792382752678
wetland_prop_100m,2.882469844094182e-4,NA,perm_rmse,AIL,5,T1_mean,5.226851605491922e-4
snow_days,0.13603647185508516,NA,perm_rmse,AIL,5,T1_mean,0.02176641949381488
tpi100,0.17679376281411052,NA,perm_rmse,AIL,5,T1_mean,0.029503325533601837
water_prop_500m,0.0033864490004728853,NA,perm_rmse,AIL,5,T1_mean,0.005103710438419983
canopy_cover2m_10m,0.00850034089365157,NA,perm_rmse,AIL,5,T1_mean,0.0074272305207857305
moist_med,0.05113541812166142,NA,perm_rmse,AIL,5,T1_mean,0.014612406958402418
altitude,0.30303721401092515,NA,pdp,AIL,5,T1_mean,NA
pisr,0.5741487290566173,NA,pdp,AIL,5,T1_mean,NA
wetland_prop_100m,0.010325629899009306,NA,pdp,AIL,5,T1_mean,NA
snow_days,0.7089024821464913,NA,pdp,AIL,5,T1_mean,NA
tpi100,0.6406887102919223,NA,pdp,AIL,5,T1_mean,NA
water_prop_500m,0.07538347875353177,NA,pdp,AIL,5,T1_mean,NA
canopy_cover2m_10m,0.06986435750704018,NA,pdp,AIL,5,T1_mean,NA
moist_med,0.20146905773141954,NA,pdp,AIL,5,T1_mean,NA
altitude,5.092148888920226,NEG,tstat,AIL,5,T1_absmin,NA
pisr,7.887551896463046,POS,tstat,AIL,5,T1_absmin,NA
wetland_prop_100m,0.43594071242190474,POS,tstat,AIL,5,T1_absmin,NA
snow_days,2.2966846387724296,POS,tstat,AIL,5,T1_absmin,NA
tpi100,7.69595817018251,NEG,tstat,AIL,5,T1_absmin,NA
water_prop_500m,0.9758206036365347,POS,tstat,AIL,5,T1_absmin,NA
canopy_cover2m_10m,0.33147058749084163,NEG,tstat,AIL,5,T1_absmin,NA
moist_med,2.4825096823980104,POS,tstat,AIL,5,T1_absmin,NA
altitude,0.2633808582735341,NA,perm_r2,AIL,5,T1_absmin,0.06150061943247883
pisr,0.3429404363292896,NA,perm_r2,AIL,5,T1_absmin,0.04883899574923359
wetland_prop_100m,0.001565328035160385,NA,perm_r2,AIL,5,T1_absmin,0.00248355475200344
snow_days,0.043291681314573116,NA,perm_r2,AIL,5,T1_absmin,0.01703294379304048
tpi100,0.3862639308731757,NA,perm_r2,AIL,5,T1_absmin,0.053180974719773226
water_prop_500m,0.007287059197825063,NA,perm_r2,AIL,5,T1_absmin,0.005896815872505965
canopy_cover2m_10m,0.0011850753453766182,NA,perm_r2,AIL,5,T1_absmin,0.0019946628689510447
moist_med,0.046064365815292586,NA,perm_r2,AIL,5,T1_absmin,0.019196211089807895
altitude,0.2929311522050615,NA,perm_rmse,AIL,5,T1_absmin,0.041998212775355
pisr,0.4042360749633524,NA,perm_rmse,AIL,5,T1_absmin,0.04768732070682531
wetland_prop_100m,-1.601868627363001e-4,NA,perm_rmse,AIL,5,T1_absmin,0.003635792823484291
snow_days,0.05930827028614053,NA,perm_rmse,AIL,5,T1_absmin,0.014282418350802833
tpi100,0.36600763797792707,NA,perm_rmse,AIL,5,T1_absmin,0.057776832370469725
water_prop_500m,0.005481998697704882,NA,perm_rmse,AIL,5,T1_absmin,0.009702141138518774
canopy_cover2m_10m,9.545215840407239e-4,NA,perm_rmse,AIL,5,T1_absmin,0.002708569822618802
moist_med,0.0623470708580451,NA,perm_rmse,AIL,5,T1_absmin,0.01605479342953296
altitude,0.5810276530997376,NA,pdp,AIL,5,T1_absmin,NA
pisr,0.8515628205230521,NA,pdp,AIL,5,T1_absmin,NA
wetland_prop_100m,0.07422992772363761,NA,pdp,AIL,5,T1_absmin,NA
snow_days,0.464793217546132,NA,pdp,AIL,5,T1_absmin,NA
tpi100,1.1871119311883926,NA,pdp,AIL,5,T1_absmin,NA
water_prop_500m,0.14715780302846432,NA,pdp,AIL,5,T1_absmin,NA
canopy_cover2m_10m,0.036394103280015126,NA,pdp,AIL,5,T1_absmin,NA
moist_med,0.25586625732307156,NA,pdp,AIL,5,T1_absmin,NA
altitude,2.4566662454856356,NEG,tstat,AIL,5,T1_meanmax,NA
pisr,6.205077310111876,POS,tstat,AIL,5,T1_meanmax,NA
wetland_prop_100m,0.2670780724873581,NEG,tstat,AIL,5,T1_meanmax,NA
snow_days,7.3984673830192405,NEG,tstat,AIL,5,T1_meanmax,NA
tpi100,4.6012522472861015,NEG,tstat,AIL,5,T1_meanmax,NA
water_prop_500m,0.4879947240836426,POS,tstat,AIL,5,T1_meanmax,NA
canopy_cover2m_10m,0.9787425702831496,NEG,tstat,AIL,5,T1_meanmax,NA
moist_med,2.428081284519825,POS,tstat,AIL,5,T1_meanmax,NA
altitude,0.08763516025542047,NA,perm_r2,AIL,5,T1_meanmax,0.024657963212879525
pisr,0.3189791210573944,NA,perm_r2,AIL,5,T1_meanmax,0.032329363324818845
wetland_prop_100m,0.0010951776643679189,NA,perm_r2,AIL,5,T1_meanmax,0.002216568572852115
snow_days,0.46867926836771956,NA,perm_r2,AIL,5,T1_meanmax,0.06045694802732193
tpi100,0.17610599340377656,NA,perm_r2,AIL,5,T1_meanmax,0.039426729848504385
water_prop_500m,0.0013418884486187665,NA,perm_r2,AIL,5,T1_meanmax,0.0032809061960021643
canopy_cover2m_10m,0.009018567448863956,NA,perm_r2,AIL,5,T1_meanmax,0.008864981429201611
moist_med,0.05536978576439674,NA,perm_r2,AIL,5,T1_meanmax,0.017419836777329303
altitude,0.07255615024874863,NA,perm_rmse,AIL,5,T1_meanmax,0.013265488857429206
pisr,0.22661974795069711,NA,perm_rmse,AIL,5,T1_meanmax,0.02512931440922925
wetland_prop_100m,-8.241414545914205e-5,NA,perm_rmse,AIL,5,T1_meanmax,0.0015087174842110544
snow_days,0.33602387880189705,NA,perm_rmse,AIL,5,T1_meanmax,0.030851142481104765
tpi100,0.1315930321579209,NA,perm_rmse,AIL,5,T1_meanmax,0.02657249833566958
water_prop_500m,0.00356585721678937,NA,perm_rmse,AIL,5,T1_meanmax,0.002975246711429291
canopy_cover2m_10m,0.007544097294182794,NA,perm_rmse,AIL,5,T1_meanmax,0.0055027870517387004
moist_med,0.044919365581857273,NA,perm_rmse,AIL,5,T1_meanmax,0.011151027309018714
altitude,0.2293477507525642,NA,pdp,AIL,5,T1_meanmax,NA
pisr,0.5481182677026509,NA,pdp,AIL,5,T1_meanmax,NA
wetland_prop_100m,0.037208525401586735,NA,pdp,AIL,5,T1_meanmax,NA
snow_days,1.2250471308974176,NA,pdp,AIL,5,T1_meanmax,NA
tpi100,0.5807077627613871,NA,pdp,AIL,5,T1_meanmax,NA
water_prop_500m,0.06021172315737867,NA,pdp,AIL,5,T1_meanmax,NA
canopy_cover2m_10m,0.08792393593052251,NA,pdp,AIL,5,T1_meanmax,NA
moist_med,0.20475659772398203,NA,pdp,AIL,5,T1_meanmax,NA
altitude,4.637352136330333,NEG,tstat,AIL,5,T1_meanmin,NA
pisr,8.052330834402031,POS,tstat,AIL,5,T1_meanmin,NA
wetland_prop_100m,0.0974106069057835,POS,tstat,AIL,5,T1_meanmin,NA
snow_days,2.0929869702232637,NEG,tstat,AIL,5,T1_meanmin,NA
tpi100,6.577428562819469,NEG,tstat,AIL,5,T1_meanmin,NA
water_prop_500m,0.8449099345905159,POS,tstat,AIL,5,T1_meanmin,NA
canopy_cover2m_10m,0.7360529305799147,NEG,tstat,AIL,5,T1_meanmin,NA
moist_med,2.7758929280599514,POS,tstat,AIL,5,T1_meanmin,NA
altitude,0.24882567718372356,NA,perm_r2,AIL,5,T1_meanmin,0.037210254012390705
pisr,0.41909984818119705,NA,perm_r2,AIL,5,T1_meanmin,0.04461014424962752
wetland_prop_100m,2.5756034982220565e-4,NA,perm_r2,AIL,5,T1_meanmin,5.73603366778536e-4
snow_days,0.02673812791281315,NA,perm_r2,AIL,5,T1_meanmin,0.0101504983292464
tpi100,0.3009295426713312,NA,perm_r2,AIL,5,T1_meanmin,0.04048667891413778
water_prop_500m,0.0049512950084343085,NA,perm_r2,AIL,5,T1_meanmin,0.005410845491950715
canopy_cover2m_10m,0.005797555390955655,NA,perm_r2,AIL,5,T1_meanmin,0.006754686627146647
moist_med,0.06240225874552582,NA,perm_r2,AIL,5,T1_meanmin,0.01342370951311055
altitude,0.17093441370656798,NA,perm_rmse,AIL,5,T1_meanmin,0.020314889683409654
pisr,0.278679314695021,NA,perm_rmse,AIL,5,T1_meanmin,0.02318996117552329
wetland_prop_100m,1.7867777888802005e-4,NA,perm_rmse,AIL,5,T1_meanmin,3.465487603302023e-4
snow_days,0.026677679760384432,NA,perm_rmse,AIL,5,T1_meanmin,0.01391262675442148
tpi100,0.20384711175804165,NA,perm_rmse,AIL,5,T1_meanmin,0.03308468565535117
water_prop_500m,0.0051024248480493195,NA,perm_rmse,AIL,5,T1_meanmin,0.005519598298698603
canopy_cover2m_10m,0.008208635204385634,NA,perm_rmse,AIL,5,T1_meanmin,0.004067373055294947
moist_med,0.047832653477003294,NA,perm_rmse,AIL,5,T1_meanmin,0.013916769648606572
altitude,0.3609704027160344,NA,pdp,AIL,5,T1_meanmin,NA
pisr,0.5930644359210946,NA,pdp,AIL,5,T1_meanmin,NA
wetland_prop_100m,0.011315237320085419,NA,pdp,AIL,5,T1_meanmin,NA
snow_days,0.28895535731650934,NA,pdp,AIL,5,T1_meanmin,NA
tpi100,0.6921351750755178,NA,pdp,AIL,5,T1_meanmin,NA
water_prop_500m,0.08692196552761962,NA,pdp,AIL,5,T1_meanmin,NA
canopy_cover2m_10m,0.0551316361294125,NA,pdp,AIL,5,T1_meanmin,NA
moist_med,0.19517787520972937,NA,pdp,AIL,5,T1_meanmin,NA
altitude,4.142498436487965,NEG,tstat,AIL,5,T2_mean,NA
pisr,6.884020795946535,POS,tstat,AIL,5,T2_mean,NA
wetland_prop_100m,0.3271722183473622,NEG,tstat,AIL,5,T2_mean,NA
snow_days,3.9148830716247502,NEG,tstat,AIL,5,T2_mean,NA
tpi100,3.2723345003736375,NEG,tstat,AIL,5,T2_mean,NA
water_prop_500m,0.5396570023869824,POS,tstat,AIL,5,T2_mean,NA
canopy_cover2m_10m,0.5436884832255289,NEG,tstat,AIL,5,T2_mean,NA
moist_med,1.9694129659341617,POS,tstat,AIL,5,T2_mean,NA
altitude,0.2829887481553478,NA,perm_r2,AIL,5,T2_mean,0.04035531854186398
pisr,0.37544575944652253,NA,perm_r2,AIL,5,T2_mean,0.04461941222703361
wetland_prop_100m,-9.104415331775862e-4,NA,perm_r2,AIL,5,T2_mean,0.0026498138631900346
snow_days,0.1611631882883449,NA,perm_r2,AIL,5,T2_mean,0.029164836437905593
tpi100,0.09764768551238276,NA,perm_r2,AIL,5,T2_mean,0.023356561089894878
water_prop_500m,0.0034115154470767293,NA,perm_r2,AIL,5,T2_mean,0.00608455002106577
canopy_cover2m_10m,8.442826641815615e-4,NA,perm_r2,AIL,5,T2_mean,0.005611988559431399
moist_med,0.03784760062506759,NA,perm_r2,AIL,5,T2_mean,0.02114054456592075
altitude,0.19244828274360953,NA,perm_rmse,AIL,5,T2_mean,0.030274490037766614
pisr,0.25060740674589504,NA,perm_rmse,AIL,5,T2_mean,0.03946269002399956
wetland_prop_100m,0.0010929119447650626,NA,perm_rmse,AIL,5,T2_mean,0.0010466951788693352
snow_days,0.10714165972617883,NA,perm_rmse,AIL,5,T2_mean,0.034324826470329625
tpi100,0.07387483934056448,NA,perm_rmse,AIL,5,T2_mean,0.02050271731421785
water_prop_500m,0.002698928291660374,NA,perm_rmse,AIL,5,T2_mean,0.002293768492759222
canopy_cover2m_10m,0.001955159100636128,NA,perm_rmse,AIL,5,T2_mean,0.003237748907231033
moist_med,0.027243104907192884,NA,perm_rmse,AIL,5,T2_mean,0.0072712318622703085
altitude,0.37609292909380554,NA,pdp,AIL,5,T2_mean,NA
pisr,0.5913624464224082,NA,pdp,AIL,5,T2_mean,NA
wetland_prop_100m,0.04432667269644355,NA,pdp,AIL,5,T2_mean,NA
snow_days,0.6303972613794331,NA,pdp,AIL,5,T2_mean,NA
tpi100,0.40162780227196376,NA,pdp,AIL,5,T2_mean,NA
water_prop_500m,0.06475424359879013,NA,pdp,AIL,5,T2_mean,NA
canopy_cover2m_10m,0.047497774897803324,NA,pdp,AIL,5,T2_mean,NA
moist_med,0.16150871602235095,NA,pdp,AIL,5,T2_mean,NA
altitude,6.06095898927195,NEG,tstat,AIL,5,T2_absmin,NA
pisr,6.9458130678554895,POS,tstat,AIL,5,T2_absmin,NA
wetland_prop_100m,1.0175741147497714,POS,tstat,AIL,5,T2_absmin,NA
snow_days,11.099822927316561,POS,tstat,AIL,5,T2_absmin,NA
tpi100,5.731474892405645,NEG,tstat,AIL,5,T2_absmin,NA
water_prop_500m,0.794517521229346,POS,tstat,AIL,5,T2_absmin,NA
canopy_cover2m_10m,0.7369760783178937,POS,tstat,AIL,5,T2_absmin,NA
moist_med,1.0377723025372139,POS,tstat,AIL,5,T2_absmin,NA
altitude,0.3364377983247933,NA,perm_r2,AIL,5,T2_absmin,0.04804346468280152
pisr,0.22648516605241645,NA,perm_r2,AIL,5,T2_absmin,0.03345422777300386
wetland_prop_100m,0.004236574147750127,NA,perm_r2,AIL,5,T2_absmin,0.005667623260645739
snow_days,0.5322344085123732,NA,perm_r2,AIL,5,T2_absmin,0.05247853272851007
tpi100,0.186284285711184,NA,perm_r2,AIL,5,T2_absmin,0.03315058737761462
water_prop_500m,0.004177360812601239,NA,perm_r2,AIL,5,T2_absmin,0.0038895897926887733
canopy_cover2m_10m,0.0033292486809227253,NA,perm_r2,AIL,5,T2_absmin,0.0026774604626777806
moist_med,0.009515207958789485,NA,perm_r2,AIL,5,T2_absmin,0.004257972158036211
altitude,0.5501689079318102,NA,perm_rmse,AIL,5,T2_absmin,0.07996471537749462
pisr,0.41799547993943836,NA,perm_rmse,AIL,5,T2_absmin,0.06358225053750587
wetland_prop_100m,0.014547872316125454,NA,perm_rmse,AIL,5,T2_absmin,0.014067536805488577
snow_days,1.0242771293821238,NA,perm_rmse,AIL,5,T2_absmin,0.12064021644953205
tpi100,0.3011000404660466,NA,perm_rmse,AIL,5,T2_absmin,0.06091741031077459
water_prop_500m,0.009961236926480233,NA,perm_rmse,AIL,5,T2_absmin,0.009180234830854606
canopy_cover2m_10m,0.009346474991693976,NA,perm_rmse,AIL,5,T2_absmin,0.0069900139369813135
moist_med,0.014162855754147986,NA,perm_rmse,AIL,5,T2_absmin,0.009874504931785086
